CORREL,CHISQR,INTERSECT,BHATTACHARYYA,EMD,Screen_Transition
0.999999372,0.00091533953,0.999969867,0.0120516534,0.00129785003,0
1,0,0.999999989,1.05E-08,0,0
1,0,0.999999989,1.05E-08,0,0
1,0,0.999999989,1.05E-08,0,0
0.999689957,3.984158957,0.945906492,0.138138997,0.177440502,0
1,4.81E-07,0.999974952,0.000188782886,4.81E-07,0
1,4.65E-06,0.999974483,0.000587001374,4.65E-06,0
1,5.19E-06,0.99995031,0.000617599574,5.14E-06,0
0.999998194,0.00148775068,0.999944151,0.012052937,0.00156720751,0
0.999916723,3.537352157,0.958246593,0.127620867,0.14888236,0
0.999999976,0.000325133533,0.999541762,0.00437533878,0.000210855243,0
0.999999993,5.33E-05,0.999826128,0.00314344673,8.55E-05,0
0.999999991,0.000203671673,0.999634711,0.00476773403,0.000258194445,0
1,0,1.00000003,0,0,0
0.999903126,6.996939309,0.957438764,0.13471604,0.15979393,0
0.999607524,1.698976487,0.935401098,0.141324936,0.189577365,0
0.999999896,1.94E-05,0.999633393,0.0012027147,1.95E-05,0
0.999999999,1.01E-05,0.999917417,0.000839259982,9.42E-06,0
0.999999945,0.00104023549,0.999296209,0.00968144821,0.000862960713,0
0.999999595,0.00134960682,0.998843994,0.0132005566,0.00166143296,0
0.99961865,1.438363059,0.950192786,0.129689463,0.163139445,0
0.999999771,9.47E-05,0.999408916,0.00284765369,0.0001013051,0
0.999999993,2.06E-05,0.99989697,0.00143117099,2.30E-05,0
0.999999992,5.26E-05,0.999737784,0.00211235788,5.59E-05,0
1,0,1.000000028,0,0,0
0.999872835,5.117860656,0.957884997,0.126739183,0.151308074,0
0.999999966,0.000106521543,0.999442975,0.00342671618,0.000125800682,0
0.999999992,6.31E-05,0.999698431,0.00301500362,8.96E-05,0
0.999999947,0.00033498273,0.999077462,0.00603750624,0.000394286943,0
0.999999577,0.00149960169,0.998303398,0.0129402384,0.00174183094,0
0.999889317,0.843880919,0.956707268,0.123748936,0.14366805,0
0.999761586,1.141141859,0.945542022,0.125302067,0.147475676,0
0.999999095,9.65E-05,0.999100369,0.00266462902,9.67E-05,0
1,5.73E-06,0.999968625,0.000635646014,5.46E-06,0
1,0,1.000000044,0,0,0
1,0,1.000000044,0,0,0
0.999746282,7.700244585,0.949304969,0.135079843,0.173172661,0
0.999993235,0.00996631391,0.995366808,0.0340353374,0.0131147038,0
0.999999995,5.66E-05,0.999738284,0.00216809295,5.94E-05,0
0.999999422,0.001176596,0.999731622,0.0139136309,0.00179042012,0
0.999999238,0.00234589283,0.999027943,0.0191863563,0.00334577418,0
0.999879425,2.731028307,0.952940961,0.135714858,0.173214063,0
