CORREL,CHISQR,INTERSECT,BHATTACHARYYA,EMD,Screen_Transition
1,3.05E-07,0.999990386,0.000165473855,3.02E-07,0
1,0,1.000000117,0,0,0
1,0,1.000000117,0,0,0
1,2.95E-07,0.999992622,0.00016364847,2.96E-07,0
0.999999958,8.70E-05,0.999524582,0.00327556047,0.000102379302,0
1,0,1.000000016,0,0,0
1,1.87E-07,0.999993051,0.000129958436,1.87E-07,0
1,0,1.00000002,0,0,0
1,0,1.00000002,0,0,0
0.999999359,0.003044351,0.996837034,0.0214167642,0.00355102364,0
1,0,1.000000024,0,0,0
1,6.18E-07,0.999995734,0.000221641571,5.40E-07,0
1,5.02E-06,0.999984392,0.000875859477,6.74E-06,0
1,0,0.999999932,0,0,0
0.999999265,0.00320008546,0.996378074,0.0216003494,0.00362463845,0
1,3.47E-07,0.999990386,0.000176586155,3.45E-07,0
1,0,1.000000121,0,0,0
1,0,1.000000121,0,0,0
1,3.19E-07,0.99998994,0.000170547942,3.21E-07,0
0.999999958,8.73E-05,0.999523058,0.00327898712,0.00010262735,0
1,0,1.000000016,0,0,0
1,1.31E-07,0.999990915,0.000109305265,1.32E-07,0
1,0,1.000000196,0,0,0
1,0,1.000000196,0,0,0
0.999999249,0.00472985647,0.996609828,0.0250596653,0.0050118943,0
1,0,0.999999961,0,0,0
1,1.78E-06,0.999990318,0.000829225283,4.62E-06,0
1,3.65E-06,0.999986117,0.00109385961,7.31E-06,0
1,0,1.000000049,0,0,0
0.999999338,0.00467567092,0.99501893,0.0249627086,0.00494602598,0
1,3.05E-07,0.999990386,0.000165473855,3.02E-07,0
1,0,1.000000117,0,0,0
1,0,1.000000117,0,0,0
1,2.95E-07,0.999992622,0.00016364847,2.96E-07,0
0.999999958,8.70E-05,0.999524582,0.00327556047,0.000102379302,0
1,0,1.000000016,0,0,0
1,1.87E-07,0.999993051,0.000129958436,1.87E-07,0
1,0,1.00000002,0,0,0
1,0,1.00000002,0,0,0
